#node	date	numeric date
NODE_0000387	1996-07-10	1996.522411
seq_070	2005-01-01	2005.001370
seq_081	2004-09-19	2004.717213
NODE_0000388	1983-03-13	1983.194951
seq_040	2003-01-01	2003.001370
NODE_0000389	1983-04-10	1983.273698
NODE_0000390	1983-12-17	1983.959322
seq_047	1987-01-01	1987.001370
NODE_0000391	1988-03-04	1988.172763
seq_156	2003-09-28	2003.741096
NODE_0000392	1991-05-02	1991.332488
seq_115	2003-06-25	2003.480822
seq_162	2003-08-01	2003.582192
NODE_0000393	1984-06-13	1984.448229
NODE_0000394	1985-08-17	1985.625006
seq_055	1988-01-01	1988.001366
seq_557	2012-09-14	2012.703552
NODE_0000396	1985-10-25	1985.813730
seq_017	1991-01-01	1991.001370
NODE_0000397	1987-11-03	1987.839885
seq_202	2009-09-01	2009.667123
NODE_0000398	1992-03-16	1992.206191
seq_015	2001-01-01	2001.001370
NODE_0000399	1995-03-10	1995.188589
seq_041	2003-01-01	2003.001370
NODE_0000400	1998-02-27	1998.158117
seq_038	2004-01-01	2004.001366
seq_039	2004-01-01	2004.001366
NODE_0000401	1985-05-06	1985.344982
NODE_0000402	1986-05-02	1986.332679
NODE_0000403	1987-08-16	1987.623305
seq_632	1988-01-01	1988.001366
seq_641	1988-01-01	1988.001366
NODE_0000404	1986-07-26	1986.566621
seq_640	1988-01-01	1988.001366
seq_643	1988-01-01	1988.001366
NODE_0000405	1985-11-02	1985.835906
NODE_0000406	1987-09-02	1987.669550
NODE_0000407	1990-03-16	1990.203377
seq_638	1991-01-01	1991.001370
NODE_0000408	1992-06-19	1992.466742
seq_028	1997-01-01	1997.001370
NODE_0000409	1996-09-29	1996.744248
seq_029	1997-01-01	1997.001370
seq_030	1997-01-01	1997.001370
NODE_0000410	1987-10-12	1987.779754
seq_645	1991-01-01	1991.001370
NODE_0000411	1987-11-29	1987.911155
NODE_0000412	1997-09-09	1997.687902
seq_025	1998-01-01	1998.001370
seq_024	1998-01-01	1998.001370
seq_026	1998-01-01	1998.001370
NODE_0000414	1988-12-13	1988.948788
NODE_0000415	1991-03-09	1991.184922
NODE_0000416	1997-01-01	1997.000000
seq_027	1997-01-01	1997.001370
seq_559	1997-01-01	1997.000000
NODE_0000417	1998-07-29	1998.573046
seq_117	2001-10-18	2001.795890
seq_118	2001-04-09	2001.269863
NODE_0000418	1989-05-27	1989.402303
seq_659	1995-01-01	1995.001370
NODE_0000419	1989-06-13	1989.447825
seq_658	1995-07-27	1995.568493
NODE_0000420	1989-09-18	1989.713399
seq_657	1994-08-22	1994.639726
seq_660	1990-03-13	1990.195890
NODE_0000421	1986-07-29	1986.574801
NODE_0000422	1990-01-04	1990.010445
seq_051	1991-01-01	1991.001370
NODE_0000423	1990-06-20	1990.466128
seq_090	1991-01-01	1991.001370
NODE_0000425	1992-06-22	1992.473189
seq_160	2000-09-15	2000.706284
NODE_0000426	1995-11-19	1995.882622
seq_157	2002-12-09	2002.938356
seq_158	2002-06-13	2002.447945
NODE_0000427	1991-01-14	1991.036680
seq_067	2005-01-01	2005.001370
NODE_0000428	1995-03-02	1995.165414
seq_159	2001-03-27	2001.234247
NODE_0000429	1995-10-04	1995.757662
seq_042	2004-01-01	2004.001366
seq_161	2000-07-11	2000.525956
NODE_0000430	1995-02-16	1995.126255
seq_746	--	--
NODE_0000431	1995-06-05	1995.425967
seq_220	2006-08-16	2006.623288
NODE_0000433	1996-09-11	1996.696668
seq_014	2000-01-01	2000.001366
seq_016	2000-01-01	2000.001366
NODE_0000434	1996-07-12	1996.527861
NODE_0000435	2000-05-04	2000.341288
seq_217	2010-07-02	2010.500000
seq_227	2005-03-08	2005.182192
NODE_0000437	1999-11-10	1999.858406
seq_102	2008-01-01	2008.001366
seq_140	2007-01-01	2007.001370
NODE_0000438	1996-11-01	1996.834568
seq_243	2006-06-01	2006.415068
NODE_0000439	1999-07-26	1999.566488
seq_221	2006-05-17	2006.373973
seq_225	2009-07-21	2009.552055
NODE_0000441	1996-03-01	1996.165061
seq_589	1998-01-01	1998.001370
NODE_0000443	1997-06-16	1997.455669
NODE_0000444	1997-12-26	1997.984159
seq_232	2011-12-12	2011.946575
NODE_0000445	1998-02-17	1998.130105
seq_198	2010-01-01	2010.001370
seq_231	2012-09-18	2012.714481
NODE_0000446	2001-02-25	2001.151129
NODE_0000447	2002-08-17	2002.626601
seq_123	2010-01-07	2010.017808
seq_551	2011-10-20	2011.801370
NODE_0000448	2001-06-18	2001.462134
seq_124	2009-07-23	2009.557534
NODE_0000449	2002-01-14	2002.036508
seq_550	2012-03-01	2012.165301
NODE_0000450	2003-05-27	2003.400481
seq_122	2009-10-22	2009.806849
seq_429	2016-12-05	2016.927596
NODE_0000452	2003-03-19	2003.211655
NODE_0000453	2005-03-26	2005.230513
seq_084	2007-03-24	2007.226027
seq_553	2012-02-16	2012.127049
NODE_0000454	2004-03-27	2004.237056
seq_116	2009-02-23	2009.146575
NODE_0000455	2005-04-07	2005.263040
seq_304	2012-03-01	2012.165301
seq_552	2012-01-12	2012.031421
NODE_0000456	1997-10-09	1997.770345
NODE_0000457	2000-05-03	2000.336960
seq_012	2001-01-01	2001.001370
seq_013	2001-01-01	2001.001370
NODE_0000458	1999-10-09	1999.769883
NODE_0000460	1999-11-28	1999.907409
NODE_0000461	2000-04-18	2000.295865
seq_032	2006-01-01	2006.001370
seq_033	2006-01-01	2006.001370
NODE_0000462	2000-05-12	2000.360755
seq_005	2002-01-01	2002.001370
NODE_0000463	2002-08-20	2002.633263
seq_085	2007-01-01	2007.001370
NODE_0000464	2003-11-29	2003.911949
seq_086	2006-01-01	2006.001370
NODE_0000465	2004-01-01	2004.001366
seq_087	2005-01-01	2005.001370
seq_088	2004-01-01	2004.001366
NODE_0000466	2000-01-22	2000.059920
seq_558	2013-01-08	2013.020548
NODE_0000467	2000-03-03	2000.170967
seq_209	2011-12-30	2011.995890
NODE_0000468	2001-05-14	2001.366775
seq_218	2008-09-16	2008.709016
NODE_0000469	2004-08-27	2004.654321
seq_169	2006-01-01	2006.001370
NODE_0000470	2005-04-15	2005.285897
seq_109	2008-01-01	2008.001366
NODE_0000471	2007-01-01	2007.001370
seq_068	2007-01-01	2007.001370
seq_142	2008-01-01	2008.001366
NODE_0000459	2007-05-17	2007.374042
seq_141	2007-12-01	2007.916438
NODE_0000472	2007-05-25	2007.396067
seq_692	2007-08-17	2007.626027
seq_690	2007-09-01	2007.667123
NODE_0000475	2000-06-14	2000.452808
seq_230	2012-12-04	2012.924863
NODE_0000477	2001-04-28	2001.322884
seq_237	2006-03-03	2006.168493
seq_648	2005-01-01	2005.001370
NODE_0000479	2001-10-26	2001.817119
seq_447	2018-09-20	2018.719178
NODE_0000480	2003-03-25	2003.227762
seq_180	2010-10-07	2010.765753
NODE_0000481	2003-07-17	2003.541358
NODE_0000482	2004-01-01	2004.001855
seq_179	2010-09-20	2010.719178
NODE_0000483	2004-11-01	2004.835088
NODE_0000484	2007-08-22	2007.640312
seq_693	2009-05-18	2009.376712
seq_694	2008-02-03	2008.091530
NODE_0000485	2005-03-04	2005.171896
seq_661	2006-01-05	2006.012329
NODE_0000486	2005-07-03	2005.502520
seq_688	2007-11-29	2007.910959
seq_207	2012-09-01	2012.668033
seq_313	2016-02-24	2016.148907
NODE_0000488	2004-07-19	2004.548156
seq_695	2008-10-15	2008.788251
NODE_0000489	2004-10-01	2004.750173
NODE_0000490	2005-08-27	2005.653613
seq_151	2010-09-20	2010.719178
NODE_0000491	2006-02-12	2006.117648
seq_176	2011-11-02	2011.836986
seq_228	2013-09-10	2013.691781
NODE_0000492	2005-02-13	2005.118181
NODE_0000493	2005-12-18	2005.962928
seq_145	2008-01-01	2008.001366
seq_206	2012-09-27	2012.739071
NODE_0000494	2006-03-07	2006.179125
seq_318	2013-01-22	2013.058904
seq_691	2007-08-19	2007.631507
NODE_0000496	2007-11-02	2007.836574
seq_684	2009-07-27	2009.568493
NODE_0000497	2009-06-17	2009.459492
NODE_0000501	2010-04-01	2010.247248
seq_150	2010-10-25	2010.815068
seq_149	2010-10-25	2010.815068
seq_152	2010-10-25	2010.815068
NODE_0000495	2009-09-25	2009.731547
NODE_0000500	2011-07-03	2011.501968
seq_708	2011-08-20	2011.634247
seq_713	2011-11-04	2011.842466
NODE_0000503	2010-06-16	2010.457196
seq_709	2011-07-27	2011.568493
NODE_0000504	2011-02-01	2011.085195
seq_544	2021-06-29	2021.491781
NODE_0000505	2011-06-03	2011.420079
seq_712	2011-11-21	2011.889041
NODE_0000506	2011-11-14	2011.869863
seq_710	2011-11-14	2011.869863
seq_711	2011-11-14	2011.869863
NODE_0000507	2009-08-23	2009.642290
NODE_0000509	2010-10-09	2010.771425
seq_481	2020-11-09	2020.856557
seq_536	2021-11-03	2021.839726
NODE_0000510	2010-01-13	2010.035510
seq_475	2020-04-17	2020.293716
NODE_0000511	2013-11-06	2013.847422
NODE_0000512	2014-07-13	2014.529406
seq_480	2020-07-23	2020.558743
seq_535	2021-10-04	2021.757534
NODE_0000513	2014-07-28	2014.570795
seq_530	2021-07-02	2021.500000
NODE_0000514	2018-07-18	2018.544549
seq_445	2018-12-05	2018.927397
seq_456	2020-01-14	2020.036885
NODE_0000515	2012-08-14	2012.620142
seq_458	2019-11-20	2019.886301
NODE_0000517	2012-11-16	2012.874824
seq_461	2020-02-07	2020.102459
seq_484	2021-02-18	2021.132877
NODE_0000519	2012-12-08	2012.935401
seq_479	2020-09-25	2020.733607
seq_483	2021-03-24	2021.226027
NODE_0000520	2019-05-10	2019.355762
seq_540	2022-02-17	2022.130137
NODE_0000521	2019-09-03	2019.673435
seq_539	2022-01-24	2022.064384
NODE_0000522	2020-01-27	2020.071923
seq_491	2021-04-05	2021.258904
seq_482	2020-09-04	2020.676230
seq_537	2021-08-30	2021.661644
NODE_0000524	2003-01-04	2003.009639
seq_101	2008-01-01	2008.001366
NODE_0000525	2003-06-16	2003.457392
NODE_0000526	2003-09-14	2003.702531
seq_314	2014-03-03	2014.168493
NODE_0000527	2003-09-26	2003.735321
seq_219	2011-10-21	2011.804110
seq_689	2008-12-04	2008.924863
NODE_0000529	2004-12-16	2004.958216
seq_349	2016-04-13	2016.282787
NODE_0000530	2005-03-11	2005.191626
seq_293	2014-03-05	2014.173973
seq_294	2013-11-28	2013.908219
seq_351	2016-11-23	2016.894809
NODE_0000532	2003-10-03	2003.754851
NODE_0000546	2004-01-26	2004.070555
NODE_0000547	2005-03-27	2005.235601
seq_239	2011-01-28	2011.075342
seq_299	2014-06-04	2014.423288
NODE_0000548	2006-09-04	2006.675489
seq_346	2016-02-25	2016.151639
seq_368	2017-01-17	2017.045205
NODE_0000534	2004-02-11	2004.112309
NODE_0000535	2004-06-20	2004.469200
seq_339	2015-11-04	2015.842466
seq_666	2007-01-01	2007.001370
NODE_0000537	2007-08-08	2007.601595
seq_177	2011-11-18	2011.880822
seq_554	2012-12-31	2012.998634
NODE_0000538	2008-11-12	2008.863872
seq_297	2014-11-26	2014.902740
seq_369	2017-12-07	2017.932877
NODE_0000559	2005-12-29	2005.994026
NODE_0000560	2007-06-17	2007.458382
seq_175	2010-03-14	2010.198630
seq_354	2015-02-04	2015.094521
NODE_0000561	2007-07-10	2007.521834
seq_205	2012-03-08	2012.184426
NODE_0000562	2008-03-30	2008.244799
seq_212	2013-01-28	2013.075342
NODE_0000563	2008-06-22	2008.474318
seq_345	2016-01-14	2016.036885
seq_347	2016-05-05	2016.342896
NODE_0000564	2004-03-08	2004.184644
seq_348	2016-04-28	2016.323770
NODE_0000565	2004-07-17	2004.543658
NODE_0000566	2007-02-02	2007.088512
seq_352	2016-12-12	2016.946721
seq_355	2015-01-21	2015.056164
NODE_0000567	2006-12-25	2006.982030
seq_298	2014-06-18	2014.461644
NODE_0000568	2011-10-30	2011.827741
seq_291	2012-03-16	2012.206284
NODE_0000569	2012-08-30	2012.661707
seq_223	2013-03-26	2013.231507
NODE_0000570	2012-12-09	2012.938836
seq_224	2013-03-26	2013.231507
seq_226	2013-03-26	2013.231507
NODE_0000572	2012-12-26	2012.984920
NODE_0000573	2014-02-13	2014.120245
seq_292	2014-03-05	2014.173973
seq_477	2020-08-26	2020.651639
NODE_0000574	2013-05-19	2013.380653
seq_472	2020-05-14	2020.367486
NODE_0000575	2014-07-21	2014.552873
seq_546	2022-08-11	2022.609589
NODE_0000576	2014-10-30	2014.828413
seq_735	2017-10-22	2017.806849
NODE_0000577	2015-08-23	2015.641389
seq_534	2021-11-11	2021.861644
seq_760	2021-12-27	2021.987671
NODE_0000523	2004-06-17	2004.460076
seq_036	2005-01-01	2005.001370
NODE_0000549	2004-09-24	2004.731313
NODE_0000553	2005-01-01	2005.001370
seq_035	2005-01-01	2005.001370
seq_173	2011-06-16	2011.456164
NODE_0000555	2005-03-02	2005.164702
seq_343	2015-07-15	2015.535616
NODE_0000556	2006-03-13	2006.195890
seq_222	2006-03-13	2006.195890
NODE_0000557	2006-05-04	2006.339556
seq_295	2013-09-11	2013.694521
seq_340	2016-02-17	2016.129781
NODE_0000554	2004-10-08	2004.768167
NODE_0000551	2007-07-24	2007.561588
seq_350	2016-04-13	2016.282787
NODE_0000552	2007-11-19	2007.882351
seq_296	2014-12-15	2014.954795
seq_685	2009-06-18	2009.461644
NODE_0000558	2004-10-08	2004.768167
NODE_0000571	2005-01-01	2005.001370
seq_034	2005-01-01	2005.001370
seq_635	2005-01-01	2005.001370
NODE_0000543	2005-01-01	2005.001370
seq_037	2005-01-01	2005.001370
seq_372	2017-04-26	2017.316438
NODE_0000545	2005-06-22	2005.471302
seq_310	2015-06-24	2015.478082
seq_344	2015-06-17	2015.458904
NODE_0000579	2002-07-26	2002.565026
seq_371	2015-09-30	2015.746575
NODE_0000580	2004-02-15	2004.124728
seq_549	2012-11-01	2012.834699
NODE_0000581	2006-05-16	2006.370777
seq_148	2009-12-04	2009.924658
NODE_0000583	2008-06-02	2008.418279
seq_517	2018-11-24	2018.897260
NODE_0000584	2008-10-22	2008.807304
seq_431	2016-11-02	2016.837432
seq_521	2019-11-14	2019.869863
NODE_0000585	2006-07-24	2006.559726
seq_360	2017-08-29	2017.658904
NODE_0000672	2007-02-07	2007.102546
seq_428	2017-02-24	2017.149315
NODE_0000673	2008-01-28	2008.073902
seq_435	2017-01-02	2017.004110
seq_567	2020-01-14	2020.036885
NODE_0000674	2006-11-03	2006.838745
NODE_0000675	2007-04-10	2007.273181
seq_490	2020-05-11	2020.359290
NODE_0000676	2011-09-13	2011.700276
seq_518	2018-10-05	2018.760274
seq_545	2020-09-21	2020.722678
NODE_0000677	2007-09-01	2007.665932
seq_566	2020-01-06	2020.015027
NODE_0000678	2010-07-02	2010.500788
seq_575	2020-01-28	2020.075137
NODE_0000679	2012-11-19	2012.883897
seq_565	2019-11-13	2019.867123
seq_573	2018-10-29	2018.826027
NODE_0000663	2006-10-24	2006.813384
NODE_0000664	2007-08-13	2007.614749
seq_446	2019-05-14	2019.365753
NODE_0000665	2009-02-21	2009.140241
seq_422	2017-01-01	2017.001370
seq_542	2022-01-01	2022.001370
NODE_0000666	2007-02-25	2007.153248
seq_568	2019-06-04	2019.423288
NODE_0000667	2007-08-15	2007.621285
seq_505	2019-07-30	2019.576712
NODE_0000668	2007-12-31	2007.998866
seq_576	2019-08-27	2019.653425
NODE_0000669	2017-02-24	2017.150626
seq_417	2017-04-12	2017.278082
seq_418	2017-04-12	2017.278082
NODE_0000681	2006-09-20	2006.718720
NODE_0000682	2006-12-21	2006.971727
NODE_0000683	2009-04-28	2009.320970
seq_301	2016-01-25	2016.066940
seq_303	2016-07-21	2016.553279
NODE_0000684	2007-02-23	2007.147934
seq_443	2018-10-08	2018.768493
NODE_0000685	2007-09-23	2007.726086
seq_328	2017-02-08	2017.105479
seq_522	2020-11-19	2020.883880
NODE_0000686	2007-08-04	2007.589127
seq_440	2017-07-18	2017.543836
NODE_0000687	2009-02-15	2009.123921
NODE_0000688	2009-03-01	2009.163895
seq_465	2018-01-01	2018.001370
NODE_0000689	2012-05-12	2012.363248
seq_405	2017-01-01	2017.001370
seq_485	2019-12-09	2019.938356
NODE_0000690	2009-06-29	2009.492116
seq_464	2018-01-01	2018.001370
NODE_0000691	2010-05-07	2010.347152
seq_514	2022-03-17	2022.206849
NODE_0000692	2012-07-01	2012.498345
seq_463	2018-01-01	2018.001370
seq_533	2020-02-12	2020.116120
NODE_0000578	2007-03-28	2007.237382
NODE_0000586	2007-07-05	2007.507739
seq_322	2014-01-01	2014.001370
seq_516	2019-11-16	2019.875342
NODE_0000588	2008-01-05	2008.013010
seq_500	2019-11-06	2019.847945
NODE_0000589	2008-10-27	2008.822387
seq_580	2020-11-28	2020.908470
NODE_0000590	2012-01-31	2012.081969
seq_515	2019-11-12	2019.864384
NODE_0000591	2013-09-29	2013.743633
seq_520	2019-11-15	2019.872603
NODE_0000592	2014-12-05	2014.927239
seq_531	2020-12-14	2020.952186
seq_532	2020-07-27	2020.569672
NODE_0000594	2008-03-22	2008.222405
seq_493	2020-06-15	2020.454918
NODE_0000595	2011-10-30	2011.829869
seq_499	2019-10-17	2019.793151
NODE_0000596	2012-11-28	2012.908645
NODE_0000597	2015-03-16	2015.205002
seq_519	2022-03-01	2022.163014
NODE_0000598	2018-05-08	2018.348124
seq_470	2019-05-01	2019.330137
seq_471	2019-05-01	2019.330137
NODE_0000599	2013-03-15	2013.200798
NODE_0000600	2013-04-28	2013.321383
seq_462	2018-01-01	2018.001370
seq_748	2021-01-21	2021.056164
NODE_0000601	2015-04-19	2015.296172
seq_512	2021-11-18	2021.880822
NODE_0000602	2019-07-08	2019.515324
seq_513	2021-11-23	2021.894521
seq_759	2021-11-24	2021.897260
NODE_0000628	2007-09-09	2007.688612
NODE_0000610	2008-01-06	2008.016353
seq_144	2009-10-01	2009.749315
NODE_0000611	2016-12-26	2016.983727
seq_564	2019-01-22	2019.058904
NODE_0000612	2017-02-13	2017.118407
seq_570	2019-05-06	2019.343836
NODE_0000613	2017-08-21	2017.636926
seq_571	2018-09-05	2018.678082
seq_574	2020-02-04	2020.094262
NODE_0000615	2008-04-21	2008.303797
NODE_0000616	2010-11-09	2010.856613
seq_241	2011-10-20	2011.801370
NODE_0000618	2012-10-26	2012.818410
NODE_0000641	2013-07-02	2013.499935
seq_285	2014-01-15	2014.039726
NODE_0000642	2013-09-19	2013.716831
seq_286	2013-10-01	2013.749315
seq_290	2014-08-18	2014.628767
NODE_0000621	2013-06-20	2013.467752
NODE_0000622	2013-12-19	2013.965684
seq_307	2015-01-14	2015.036986
seq_309	2014-06-03	2014.420548
NODE_0000623	2014-03-22	2014.219407
seq_454	2019-06-12	2019.445205
NODE_0000624	2014-09-07	2014.684241
seq_543	2021-12-22	2021.973973
NODE_0000625	2015-03-23	2015.222795
seq_306	2015-08-12	2015.612329
seq_529	2021-07-09	2021.519178
NODE_0000626	2012-01-21	2012.056026
NODE_0000627	2013-12-27	2013.987143
seq_284	2014-03-03	2014.168493
seq_283	2014-04-07	2014.264384
seq_455	2018-02-22	2018.143836
NODE_0000629	2012-06-20	2012.468659
NODE_0000630	2015-05-28	2015.403798
seq_305	2015-07-28	2015.571233
seq_459	2019-08-30	2019.661644
NODE_0000631	2013-03-04	2013.172309
seq_476	2020-09-18	2020.714481
NODE_0000632	2018-05-24	2018.392355
NODE_0000633	2021-02-22	2021.144026
seq_758	2021-10-10	2021.773973
seq_763	2022-08-01	2022.582192
NODE_0000634	2021-08-10	2021.606516
seq_757	2021-09-22	2021.724658
NODE_0000659	2021-09-01	2021.667123
seq_756	2021-09-19	2021.716438
seq_754	2021-09-01	2021.667123
NODE_0000636	2010-12-20	2010.968454
NODE_0000637	2011-09-01	2011.667011
seq_448	2018-11-13	2018.867123
NODE_0000638	2012-08-02	2012.585320
seq_337	2017-03-21	2017.217808
NODE_0000639	2014-03-07	2014.179452
seq_282	2014-03-07	2014.179452
seq_725	2014-10-13	2014.782192
seq_289	2014-06-01	2014.415068
seq_312	2014-10-15	2014.787671
NODE_0000640	2015-07-21	2015.551106
seq_319	2015-10-15	2015.787671
seq_474	2020-04-21	2020.304645
NODE_0000644	2011-01-30	2011.079698
seq_229	2013-11-13	2013.867123
NODE_0000645	2011-04-03	2011.252590
NODE_0000646	2015-12-04	2015.925755
seq_323	2016-06-03	2016.422131
seq_752	2021-04-10	2021.272603
NODE_0000647	2011-05-16	2011.370570
seq_478	2020-08-17	2020.627049
seq_311	2015-08-12	2015.612329
NODE_0000650	2011-07-23	2011.557508
seq_444	2018-12-10	2018.941096
NODE_0000651	2012-07-29	2012.576453
seq_338	2017-03-27	2017.234247
seq_453	2019-06-28	2019.489041
NODE_0000652	2011-07-28	2011.571465
NODE_0000653	2013-12-11	2013.943110
seq_353	2017-05-23	2017.390411
NODE_0000654	2014-05-08	2014.348165
seq_316	2015-01-30	2015.080822
NODE_0000655	2014-09-14	2014.703945
seq_308	2015-10-20	2015.801370
seq_315	2016-03-09	2016.187158
NODE_0000656	2013-03-17	2013.207845
seq_538	2022-02-25	2022.152055
NODE_0000657	2013-10-23	2013.810488
seq_751	2021-04-01	2021.247945
NODE_0000658	2018-04-24	2018.310649
seq_740	2018-08-20	2018.634247
seq_737	2018-07-31	2018.579452
seq_738	2018-08-06	2018.595890
seq_739	2018-08-07	2018.598630
NODE_0000680	2007-09-09	2007.688612
NODE_0000605	2008-01-18	2008.048559
seq_414	2017-11-17	2017.878082
NODE_0000606	2008-07-24	2008.560504
seq_240	2010-02-28	2010.160274
seq_541	2018-02-19	2018.135616
NODE_0000608	2008-12-26	2008.985181
seq_707	2010-01-04	2010.009589
NODE_0000609	2009-12-17	2009.961380
seq_361	2017-10-03	2017.754795
seq_460	2019-12-26	2019.984932
NODE_0000693	2008-04-22	2008.306509
seq_677	2009-05-31	2009.412329
NODE_0000714	2008-10-29	2008.826321
seq_163	2010-01-13	2010.034247
NODE_0000715	2009-10-22	2009.806849
seq_126	2009-10-22	2009.806849
seq_131	2009-10-22	2009.806849
NODE_0000717	2009-11-13	2009.868341
seq_572	2018-09-23	2018.727397
seq_749	2021-01-27	2021.072603
NODE_0000698	2008-07-19	2008.548346
NODE_0000699	2009-03-27	2009.234346
seq_300	2016-03-09	2016.187158
seq_569	2020-05-05	2020.342896
NODE_0000700	2009-03-18	2009.210218
seq_363	2012-09-13	2012.700820
NODE_0000701	2012-04-24	2012.312675
NODE_0000702	2012-12-20	2012.969513
seq_527	2018-12-28	2018.990411
seq_577	2020-01-20	2020.053279
NODE_0000703	2012-12-27	2012.988049
seq_727	2014-07-22	2014.554795
NODE_0000704	2014-04-30	2014.326336
seq_731	2016-01-18	2016.047814
NODE_0000705	2015-03-22	2015.221219
NODE_0000706	2015-06-30	2015.495824
seq_736	2017-09-01	2017.667123
seq_730	2016-01-18	2016.047814
NODE_0000708	2016-01-05	2016.012295
seq_728	2016-01-05	2016.012295
seq_729	2016-01-11	2016.028689
NODE_0000709	--	--
seq_768	--	--
NODE_0000710	--	--
seq_742	--	--
NODE_0000711	--	--
seq_744	--	--
seq_770	--	--
NODE_0000752	2008-06-23	2008.476098
NODE_0000707	2009-01-16	2009.041712
seq_668	2009-04-25	2009.313699
NODE_0000712	2009-01-17	2009.046502
seq_676	2009-04-25	2009.313699
NODE_0000713	2009-01-26	2009.068561
seq_674	2009-05-04	2009.338356
NODE_0000716	2009-04-19	2009.297260
seq_667	2009-04-19	2009.297260
NODE_0000723	2009-05-04	2009.338356
seq_673	2009-05-06	2009.343836
seq_675	2009-05-04	2009.338356
NODE_0000758	2008-08-03	2008.587452
seq_678	2009-05-03	2009.335616
NODE_0000759	2008-09-03	2008.673870
NODE_0000670	2008-10-30	2008.828872
seq_681	2009-06-03	2009.420548
seq_672	2009-04-28	2009.321918
NODE_0000761	2008-09-27	2008.740142
seq_112	2009-01-01	2009.001370
seq_680	2009-04-24	2009.310959
NODE_0000769	2008-12-19	2008.966044
seq_104	2009-05-03	2009.335616
seq_108	2009-05-03	2009.335616
NODE_0000694	2008-12-07	2008.933651
NODE_0000763	2009-03-16	2009.203352
seq_107	2009-05-05	2009.341096
seq_671	2009-04-03	2009.253425
NODE_0000732	2009-01-05	2009.013330
seq_669	2009-04-14	2009.283562
NODE_0000733	2009-01-20	2009.052109
seq_696	2009-04-28	2009.321918
NODE_0000734	2009-01-24	2009.065529
seq_105	2009-05-03	2009.335616
NODE_0000736	2009-04-03	2009.253425
seq_670	2009-04-03	2009.253425
seq_106	2009-05-03	2009.335616
NODE_0000737	2008-04-22	2008.306509
NODE_0000718	2008-06-30	2008.496613
NODE_0000740	2009-06-21	2009.470982
NODE_0000726	2009-09-28	2009.741096
seq_147	2009-12-04	2009.924658
seq_714	2009-09-28	2009.741096
NODE_0000742	2009-09-01	2009.667123
seq_702	2009-09-01	2009.667123
seq_700	2009-10-23	2009.809589
NODE_0000719	2008-08-06	2008.596121
seq_717	2011-07-25	2011.563014
NODE_0000720	2008-08-27	2008.653527
NODE_0000721	2008-09-21	2008.724013
seq_327	2017-05-15	2017.368493
seq_726	2012-06-02	2012.419399
NODE_0000722	2010-10-05	2010.760545
seq_364	2014-06-29	2014.491781
seq_451	2018-01-01	2018.001370
NODE_0000727	2009-01-18	2009.048714
seq_765	2022-09-11	2022.694521
NODE_0000728	2018-02-21	2018.141703
seq_525	2020-07-16	2020.539617
NODE_0000729	2018-05-14	2018.364420
seq_579	2021-03-03	2021.168493
NODE_0000730	2019-06-07	2019.430245
seq_473	2019-09-01	2019.667123
NODE_0000731	2020-05-26	2020.399210
seq_510	2020-06-30	2020.495902
seq_511	2020-08-05	2020.594262
NODE_0000753	2008-12-26	2008.985210
NODE_0000754	2009-05-16	2009.372024
seq_679	2009-05-28	2009.404110
NODE_0000695	2009-12-17	2009.960274
seq_127	2009-12-17	2009.960274
seq_130	2009-12-17	2009.960274
seq_128	2009-12-17	2009.960274
seq_129	2009-12-17	2009.960274
NODE_0000735	2009-04-04	2009.255171
seq_701	2009-09-04	2009.675342
seq_125	2009-12-03	2009.921918
seq_705	2009-09-17	2009.710959
NODE_0000738	2009-08-01	2009.582038
seq_178	2011-09-27	2011.738356
seq_238	2010-11-29	2010.910959
NODE_0000747	2015-02-09	2015.107629
NODE_0000748	2015-09-19	2015.715944
seq_365	2015-11-18	2015.880822
seq_366	2015-11-18	2015.880822
NODE_0000749	2017-07-19	2017.547590
seq_452	2018-01-01	2018.001370
seq_450	2018-01-01	2018.001370
NODE_0000751	2017-10-10	2017.774159
seq_561	2018-01-01	2018.000000
seq_562	2018-01-01	2018.000000
NODE_0000762	2009-08-16	2009.624350
seq_699	2009-11-23	2009.894521
NODE_0000764	2009-08-19	2009.631025
seq_715	2009-11-27	2009.905479
NODE_0000765	2009-08-20	2009.634247
seq_698	2009-08-20	2009.634247
NODE_0000739	2010-05-01	2010.328827
seq_333	2014-09-01	2014.667123
seq_719	2011-09-01	2011.667123
NODE_0000741	2011-01-16	2011.042476
seq_720	2011-03-25	2011.228767
seq_721	2011-03-14	2011.198630
